ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei Final - Number of Objects	Nuclei Final - Nucleus Area [µm²] - Mean per Well	Nuclei Final - Nucleus Roundness - Mean per Well	Nuclei Final - Number of Spots 561 Good- per Cell 561  - Mean per Well	Nuclei Final - Spot Area [px²]- Sum per Cell 561  - Mean per Well	Nuclei Final - Intensity Spots 561 Good BP600/37 Mean - Mean per Well	Nuclei Final - Intensity Spots 561 Good BP600/37 Sum - Mean per Well	Nuclei Final - Number of Micronuclei - Mean per Well	Number of Analyzed Fields	Link
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	B14	2	14	1	1	953	180.189277452	0.909548276035	6.04931794334	174.400839454	813.719753022	149679.244491	0.178384050367	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=2.14
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	B15	2	15	1	1	1263	191.995635549	0.912176615684	5.57323832146	160.708630245	774.865007732	127399.556611	0.259699129058	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=2.15
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	B16	2	16	1	1	755	212.768025011	0.910698603908	5.79602649007	167.173509934	1010.14017147	177161.790728	0.361589403974	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=2.16
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	B17	2	17	1	1	837	171.043380027	0.906421251888	6.13142174432	176.829151732	849.316756786	148474.767025	0.238948626045	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=2.17
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	B18	2	18	1	1	1054	182.884767109	0.914191689315	6.22485768501	179.488614801	893.167138167	162893.316888	0.217267552182	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=2.18
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	B19	2	19	1	1	1400	181.916031541	0.910934121647	5.50285714286	158.767857143	709.915204058	115772.085714	0.192142857143	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=2.19
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	B20	2	20	1	1	943	176.690208904	0.908525700062	6.40615058324	184.659597031	829.312210916	159271.772004	0.25980911983	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=2.20
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	B21	2	21	1	1	1227	185.564211686	0.917429070962	6.0423797881	174.312958435	775.877008396	140150.600652	0.162184189079	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=2.21
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	B22	2	22	1	1	952	186.736158172	0.908744592049	6.49159663866	187.214285714	773.059129927	147749.980042	0.169117647059	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=2.22
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	B23	2	23	1	1	1309	190.718921504	0.913916531117	2.48510313216	71.730328495	672.695274653	51960.9022154	0.18563789152	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=2.23
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C2	3	2	1	1	2070	168.85138398	0.906172253134	6.02560386473	173.637681159	764.978737999	138607.576329	0.126086956522	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.2
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C3	3	3	1	1	1500	182.519378796	0.912429502149	6.458	186.201333333	801.706594536	150637.829333	0.188	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.3
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C4	3	4	1	1	1550	177.723188274	0.909191143202	6.34258064516	182.944516129	937.796594069	177267.974194	0.14064516129	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.4
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C5	3	5	1	1	1358	184.922508448	0.912623005712	6.70176730486	193.297496318	766.375585124	153243.063328	0.180412371134	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.5
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C6	3	6	1	1	1396	183.629896244	0.910707253992	6.67406876791	192.294412607	767.286409499	150183.568768	0.19340974212	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.6
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C7	3	7	1	1	1062	186.756021519	0.892661674229	6.23540489642	179.833333333	830.697539277	161001.617702	0.510357815443	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.7
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C8	3	8	1	1	1118	179.476664651	0.914413262554	6.30500894454	181.868515206	869.580702597	163600.805903	0.222719141324	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.8
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C9	3	9	1	1	1183	183.673009388	0.907885028013	6.22062552832	179.195266272	737.598871808	138109.817413	0.25190194421	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.9
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C10	3	10	1	1	1575	184.951031972	0.904349406177	6.58349206349	189.716190476	825.321964666	151489.165079	0.380317460317	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.10
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C11	3	11	1	1	1543	177.671857769	0.91249135945	5.9125081011	170.357096565	719.105627311	128485.748542	0.174983797797	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.11
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C12	3	12	1	1	1529	171.807075505	0.909759659326	6.42773054284	185.272727273	706.735671624	139217.87312	0.178548070634	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.12
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C13	3	13	1	1	1642	174.840446426	0.911925360065	5.53105968331	159.28501827	710.054555629	117384.585871	0.158343483557	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.13
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C14	3	14	1	1	1710	173.673402098	0.902379798205	5.60409356725	161.635672515	677.968171223	114618.904678	0.217543859649	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.14
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C15	3	15	1	1	1319	187.759857481	0.909650235332	5.59818043973	161.492039424	759.634775078	125949.537528	0.220621683093	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.15
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C16	3	16	1	1	1574	174.577852234	0.911132259723	6.5	187.367217281	723.337904894	137144.967598	0.153113087675	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.16
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C17	3	17	1	1	1204	183.650277413	0.915408691154	6.8023255814	196.147009967	785.966104312	156212.726744	0.237541528239	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.17
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C18	3	18	1	1	962	189.064430449	0.91247376695	6.0395010395	174.206860707	769.225365139	135017.474012	0.300415800416	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.18
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C19	3	19	1	1	1126	187.250612729	0.910453824657	6.35879218472	183.397868561	699.278716808	131918.968028	0.182948490231	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.19
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C20	3	20	1	1	1046	187.006687943	0.911762015256	6.35086042065	183.041108987	779.441318563	148518.200765	0.186424474187	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.20
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C21	3	21	1	1	1587	188.877220833	0.912487467596	6.5734089477	189.791430372	681.482896381	135097.325772	0.129804662886	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.21
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C22	3	22	1	1	235	203.709397472	0.898606233208	5.36170212766	154.774468085	802.945064291	135351.817021	0.297872340426	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.22
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	C23	3	23	1	1	1407	190.243985785	0.907962815946	7.04264392324	203.130063966	1045.44529981	221303.895522	0.211798152097	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=3.23
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D2	4	2	1	1	1780	175.341231906	0.914277254233	6.71123595506	193.617977528	791.91487556	153761.976966	0.165168539326	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.2
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D3	4	3	1	1	1298	191.075871848	0.910464648027	6.00462249615	173.257318952	753.020954292	137869.122496	0.258859784284	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.3
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D4	4	4	1	1	919	198.651114916	0.916546164774	7.56147986942	218.265505985	2056.89842214	458903.453754	0.276387377584	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.4
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D5	4	5	1	1	1217	177.91374301	0.913891787724	5.81018898932	167.568611339	704.57526908	122628.982744	0.289235825801	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.5
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D6	4	6	1	1	1087	186.979923539	0.912648779419	6.6274149034	191.011959522	732.805585785	147846.016559	0.308187672493	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.6
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D7	4	7	1	1	864	221.754270708	0.898799134026	7.43055555556	214.351851852	763.614652093	178461.081019	0.361111111111	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.7
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D8	4	8	1	1	766	183.271936633	0.916266786923	6.43733681462	185.541775457	809.433204931	153547.590078	0.325065274151	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.8
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D9	4	9	1	1	1170	174.007407231	0.91258896784	6.58717948718	189.898290598	826.978000407	167870.547863	0.22905982906	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.9
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D10	4	10	1	1	1814	176.37968551	0.913763913552	6.72491730981	193.954244763	717.325606565	144123.991731	0.205622932745	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.10
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D11	4	11	1	1	1337	160.833340351	0.890863448522	6.45100972326	185.71802543	842.525541625	161059.864622	0.235602094241	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.11
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D12	4	12	1	1	2158	169.440393737	0.907519674456	6.25069508804	180.126969416	716.65099797	134896.770621	0.128359592215	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.12
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D13	4	13	1	1	1640	171.064396187	0.908579091481	5.83414634146	168.126829268	705.949877875	122400.807927	0.198170731707	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.13
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D14	4	14	1	1	1320	177.904057526	0.914365798082	6.37045454545	183.78030303	766.312735324	139141.113636	0.223484848485	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.14
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D15	4	15	1	1	1538	182.892864069	0.912513277136	6.82834850455	196.763979194	727.114023346	147767.056567	0.177503250975	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.15
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D16	4	16	1	1	1366	181.639167487	0.910195214536	7.121522694	205.344802343	779.363104777	165832.800146	0.251830161054	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.16
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D17	4	17	1	1	1305	180.977449569	0.905590730086	7.21379310345	207.951724138	773.788822346	169990.792337	0.20153256705	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.17
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D18	4	18	1	1	969	185.827713305	0.920382843082	6.30856553148	181.929824561	732.944611322	142357.503612	0.196078431373	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.18
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D19	4	19	1	1	994	183.625095535	0.912745364148	6.86519114688	197.935613682	693.891199993	139626.350101	0.244466800805	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.19
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D20	4	20	1	1	883	171.062206252	0.907850258002	5.91506228766	170.650056625	814.85559554	147071.969422	0.259343148358	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.20
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D21	4	21	1	1	1132	182.23527658	0.914485549366	7.11042402827	205.013250883	726.556288688	154577.823322	0.193462897527	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.21
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D22	4	22	1	1	1214	196.312901921	0.918784421839	7.40032948929	213.573311367	728.099285018	155995.453048	0.134266886326	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.22
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	D23	4	23	1	1	1202	183.315888159	0.914435657599	3.76455906822	108.663893511	686.69185048	81210.9084859	0.220465890183	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=4.23
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E2	5	2	1	1	1305	173.351299567	0.9139084209	6.83141762452	197.05440613	832.621455543	172866.48659	0.197701149425	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.2
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E3	5	3	1	1	1403	178.366693366	0.91604199546	6.44119743407	185.784034212	755.564956798	145998.889522	0.183178902352	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.3
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E4	5	4	1	1	1123	186.417965634	0.915592696192	7.88156723063	227.275155833	1677.56758245	377758.580588	0.349065004452	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.4
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E5	5	5	1	1	1216	177.673156371	0.912107392316	6.33963815789	182.691611842	782.536641602	147235.261513	0.278782894737	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.5
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E6	5	6	1	1	1080	195.556867689	0.913780903944	6.53055555556	188.344444444	772.254286383	148483.857407	0.166666666667	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.6
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E7	5	7	1	1	518	209.037155407	0.896099274543	6.29150579151	181.5	919.347322485	182170.353282	0.34749034749	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.7
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E8	5	8	1	1	1027	191.98529372	0.918218111953	7.50827653359	216.582278481	783.252465667	172211.51704	0.244401168452	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.8
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E9	5	9	1	1	1498	180.414684498	0.910330062982	6.94259012016	200.105473965	740.54575901	155118.110147	0.283044058745	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.9
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E10	5	10	1	1	1208	175.129592504	0.912054997094	7.07698675497	204.071192053	696.818009561	148157.605132	0.155629139073	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.10
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E11	5	11	1	1	1089	166.446113137	0.921267216418	5.06060606061	146	757.946388975	118517.355372	0.303948576676	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.11
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E12	5	12	1	1	1553	180.973768469	0.910372832697	6.67160334836	192.373470702	750.35880199	149569.785576	0.173857050869	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.12
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E13	5	13	1	1	870	183.41335682	0.905406759576	6.01609195402	173.418390805	798.752098651	147210.287356	0.371264367816	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.13
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E14	5	14	1	1	890	190.507157194	0.911409832303	7.33820224719	211.578651685	783.746589868	171512.475281	0.288764044944	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.14
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E15	5	15	1	1	1443	176.942791485	0.913796852954	5.91268191268	170.405405405	713.614722454	129587.42966	0.277893277893	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.15
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E16	5	16	1	1	1193	173.113457674	0.9076623481	6.80385582565	196.067057837	746.494544929	150654.561609	0.310142497904	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.16
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E17	5	17	1	1	1062	185.554157846	0.914641446815	7.63653483992	220.36440678	889.985241448	199999.822976	0.331450094162	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.17
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E18	5	18	1	1	1296	178.320090224	0.910476286108	6.25308641975	180.390432099	778.316057626	140293.367284	0.28549382716	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.18
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E19	5	19	1	1	1111	186.584091449	0.91283799216	7.35643564356	212.00450045	766.121945088	169917.133213	0.302430243024	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.19
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E20	5	20	1	1	1373	176.396979252	0.917021476402	6.44865258558	185.973780044	733.301634187	136902.114348	0.156591405681	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.20
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E21	5	21	1	1	1751	179.060253829	0.913645623238	6.72244431753	193.788692176	719.767295534	142839.994289	0.117075956596	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.21
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E22	5	22	1	1	259	222.748920851	0.90342979048	6.23552123552	179.803088803	805.068941358	155095.976834	0.274131274131	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.22
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	E23	5	23	1	1	1326	191.395647587	0.908539744536	8.02488687783	231.423831071	1042.51256665	252895.746606	0.22850678733	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=5.23
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	F2	6	2	1	1	1012	184.816385445	0.920107327073	6.21343873518	179.283596838	758.717255267	139593.031621	0.187747035573	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=6.2
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	F3	6	3	1	1	1129	183.834089978	0.917602829796	6.76793622675	195.241806909	804.893610681	157755.06643	0.233835252436	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=6.3
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	F4	6	4	1	1	851	191.959916978	0.912961739788	7.93654524089	228.980023502	1845.82664247	442851.010576	0.345475910693	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=6.4
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	F5	6	5	1	1	1164	194.673145954	0.910135088603	7.59536082474	219.095360825	780.475734123	178945.206186	0.180412371134	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=6.5
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	F6	6	6	1	1	1055	185.695570436	0.911489640298	7.01421800948	202.151658768	739.809531201	161490.629384	0.276777251185	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=6.6
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	F7	6	7	1	1	790	186.988682892	0.908117033404	6.82658227848	196.744303797	719.587965475	147288.551899	0.286075949367	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=6.7
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	F8	6	8	1	1	894	195.34901619	0.92173344255	6.69686800895	193.080536913	770.69931344	156806.909396	0.305369127517	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=6.8
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	F9	6	9	1	1	691	186.026804927	0.909104501963	7.54558610709	217.428364689	840.569609584	193006.602026	0.386396526773	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=6.9
230922-sgEpi-nFISH	10301	HT001500	11001	2023-09-22T21:27:09Z	11051	F10	6	10	1	1	1148	181.195851794	0.912342818546	7.53397212544	217.105400697	876.718139795	198020.826655	0.294425087108	16	http://columbus-sg.nci.nih.gov/browse/measurement/11051/well=6.10
