plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	Well2	GeneSymbol	GeneID
1	179	9.07	H11	sample	sample	1282.0840874	1277.60598944	1279.84503842	-4.47809796000001	1.57	1.54	9.221	8.917	H11	NUP153	N/A
4	263	9.06	K23	pos	pos	1123.83636568	1171.57433361	1147.705349645	47.73796793	1.48	1.51	9.162	8.948	NA	NA	NA
2	347	9.05	O11	sample	sample	1309.91086917	1216.32846559	1263.11966738	-93.5824035800001	1.61	1.5	9.125	8.973	O11	NUP160	N/A
2	266	9.01	L02	sample	sample	1364.60412947	1282.80440074	1323.704265105	-81.7997287300002	1.67	1.58	8.843	9.169	L2	POLR2G	N/A
3	267	8.82	L03	sample	sample	1014.9109239	1383.1447314	1199.02782765	368.2338075	1.32	1.7	4.952	12.685	L3	POLR2D	N/A
1	71	8.81	C23	pos	pos	1608.33209361	1013.62552631	1310.97880996	-594.7065673	1.96	1.22	14.511	3.116	NA	NA	NA
3	132	8.53	F12	sample	sample	1136.08131502	1358.58352379	1247.332419405	222.50220877	1.48	1.67	5.684	11.369	F12	DDB1	N/A
4	215	8.33	I23	pos	pos	1260.96544023	940.400210487	1100.6828253585	-320.565229743	1.66	1.21	12.787	3.863	NA	NA	NA
1	314	7.93	N02	sample	sample	1389.41282181	1213.38615581	1301.39948881	-176.026666	1.7	1.46	9.644	6.207	N2	POLR2F	N/A
1	210	7.76	I18	sample	sample	1127.22745504	1332.58525249	1229.906353765	205.35779745	1.38	1.6	5.617	9.903	I18	POLR2C	N/A
2	160	7.7	G16	sample	sample	1077.06605302	1335.65224159	1206.359147305	258.58618857	1.32	1.65	4.475	10.928	G16	TIMELESS	N/A
4	359	7.52	O23	pos	pos	1364.20422937	734.101628249	1049.1529288095	-630.102601121	1.79	0.943	15.438	-0.4	NA	NA	NA
2	203	7.47	I11	sample	sample	1249.41390666	1141.21304044	1195.31347355	-108.20086622	1.53	1.41	7.663	7.274	I11	NUP133	N/A
4	275	7.3	L11	sample	sample	1060.32532998	1080.4142925	1070.36981124	20.08896252	1.39	1.39	7.659	6.932	L11	RCC2	N/A
3	83	7.14	D11	sample	sample	1068.35479718	1142.57487977	1105.464838475	74.22008259	1.39	1.4	5.898	8.382	D11	NUP88	N/A
4	210	7.11	I18	sample	sample	1019.46037127	1086.26710147	1052.86373637	66.8067302	1.34	1.4	6.897	7.321	I18	SFPQ	N/A
3	200	7.01	I08	sample	sample	1015.38955725	1238.80900942	1127.099283335	223.41945217	1.32	1.52	4.22	9.8	I8	ELL	N/A
1	262	6.89	K22	killer	killer	1261.55288831	1105.45392178	1183.503405045	-156.09896653	1.54	1.33	8.192	5.589	NA	NA	NA
2	64	6.78	C16	sample	sample	1331.53031014	1110.08286996	1220.80659005	-221.44744018	1.63	1.37	7.991	5.565	C16	SF3B1	N/A
1	214	6.54	I22	killer	killer	965.936571037	1355.16978056	1160.5531757985	389.233209523	1.18	1.63	2.72	10.35	NA	NA	NA
4	175	6.3	H07	sample	sample	1029.53335573	1185.34981424	1107.441584985	155.81645851	1.35	1.52	6.105	6.491	H7	CENPX	N/A
2	178	6.25	H10	sample	sample	941.656004141	1373.07432323	1157.3651636855	431.418319089	1.15	1.69	1.67	10.824	H10	POLR2B	N/A
2	176	6.12	H08	sample	sample	1041.94615786	1241.50552775	1141.725842805	199.55936989	1.28	1.53	3.511	8.726	H8	TSPY4	N/A
3	167	6.08	G23	pos	pos	1272.79272919	897.085021082	1084.938875136	-375.707708108	1.66	1.1	10.045	2.12	NA	NA	NA
2	256	6.08	K16	sample	sample	1264.27805686	1104.47106721	1184.374562035	-159.80698965	1.55	1.36	6.365	5.796	K16	KANSL1	N/A
2	269	5.95	L05	sample	sample	1191.55385315	1050.60619298	1121.080023065	-140.94766017	1.46	1.29	6.396	5.504	L5	SUPT6H	N/A
3	214	5.93	I22	killer	killer	711.364276784	1343.66072005	1027.512498417	632.296443266	0.927	1.65	-0.927	12.791	NA	NA	NA
4	279	5.88	L15	sample	sample	905.645156524	1051.77769316	978.711424842	146.132536636	1.19	1.35	4.617	7.134	L15	ORC1	N/A
4	297	5.64	M09	sample	sample	988.480740577	1002.01523127	995.2479859235	13.534490693	1.3	1.29	5.624	5.666	M9	MAD2L1	N/A
3	274	5.6	L10	sample	sample	1188.10967341	994.392327413	1091.2510004115	-193.717345997	1.55	1.22	7.845	3.352	L10	KMT5A	N/A
4	119	5.5	E23	pos	pos	1042.51256665	981.385256166	1011.948911408	-61.1273104840001	1.37	1.26	6.357	4.647	NA	NA	NA
3	338	5.21	O02	sample	sample	989.847048388	1115.30149115	1052.574269769	125.454442762	1.29	1.37	3.816	6.609	O2	NUP93	N/A
4	34	5.1	B10	sample	sample	1008.68984294	1086.94767794	1047.81876044	78.257835	1.33	1.4	4.142	6.058	B10	MTBP	N/A
4	311	5.09	M23	pos	pos	1120.39425951	841.676891176	981.035575343	-278.717368334	1.47	1.08	8.515	1.672	NA	NA	NA
1	70	5.08	C22	killer	killer	1398.90157882	826.013714387	1112.4576466035	-572.887864433	1.71	0.994	10.72	-0.556	NA	NA	NA
2	278	5.07	L14	sample	sample	1226.28777683	931.488008515	1078.8878926725	-294.799768315	1.5	1.15	7.212	2.937	L14	POLR2A	N/A
2	305	4.95	M17	sample	sample	1268.53966612	908.496339988	1088.518003054	-360.043326132	1.56	1.12	7.464	2.439	M17	RUVBL2	N/A
3	311	4.95	M23	pos	pos	1200.97092845	845.167996121	1023.0694622855	-355.802932329	1.57	1.04	8.532	1.367	NA	NA	NA
2	27	4.94	B03	sample	sample	1112.89793426	1080.84974807	1096.873841165	-32.04818619	1.36	1.33	4.639	5.241	B3	PCNA	N/A
3	153	4.86	G09	sample	sample	970.518448333	1069.0695082	1019.7939782665	98.5510598669999	1.27	1.31	3.781	5.942	G9	CNOT1	N/A
4	113	4.76	E17	sample	sample	889.985241448	1052.49428977	971.239765609	162.509048322	1.17	1.35	2.466	7.046	E17	MYC	N/A
2	349	4.61	O13	sample	sample	1144.48649804	930.956034947	1037.7212664935	-213.530463093	1.4	1.15	6.033	3.189	O13	NUP85	N/A
4	186	4.6	H18	sample	sample	918.782402693	1004.72918407	961.7557933815	85.946781377	1.21	1.29	4.337	4.858	H18	SPRTN	N/A
1	208	4.56	I16	sample	sample	1082.36541036	1043.05666897	1062.711039665	-39.30874139	1.32	1.26	4.968	4.151	I16	PARP3	N/A
1	199	4.51	I07	sample	sample	1037.4889901	1046.68079271	1042.084891405	9.1918026100002	1.27	1.26	4.161	4.859	I7	DDX21	N/A
2	118	4.33	E22	killer	killer	1294.71710513	838.947519058	1066.832312094	-455.769586072	1.59	1.03	8.211	0.457	NA	NA	NA
4	317	4.23	N05	sample	sample	930.57891959	965.536535003	948.0577272965	34.957615413	1.22	1.24	3.959	4.501	N5	HCFC1	N/A
4	339	4.21	O03	sample	sample	965.473803796	914.862549698	940.168176747	-50.611254098	1.27	1.18	4.501	3.917	O3	FAAP20	N/A
1	111	4.21	E15	sample	sample	1045.90642526	977.473350734	1011.689887997	-68.4330745260002	1.28	1.18	4.744	3.668	E15	POLR2E	N/A
1	87	4.15	D15	sample	sample	933.59541853	1076.05620048	1004.825809505	142.46078195	1.14	1.29	3.115	5.182	D15	POLR1C	N/A
1	99	4.11	E03	sample	sample	1070.26415938	1055.25969204	1062.76192571	-15.00446734	1.31	1.27	4.121	4.102	E3	NUP107	N/A
4	167	4.09	G23	pos	pos	1176.41781796	734.397168518	955.407493239	-442.020649442	1.55	0.944	9.94	-1.769	NA	NA	NA
1	358	4.06	O22	killer	killer	896.543197705	1225.48381596	1061.0135068325	328.940618255	1.1	1.47	0.397	7.726	NA	NA	NA
4	71	4.04	C23	pos	pos	1045.44529981	836.844997838	941.145148824	-208.600301972	1.37	1.08	6.824	1.266	NA	NA	NA
2	332	3.98	N20	sample	sample	1158.65274385	855.29873594	1006.975739895	-303.35400791	1.42	1.05	6.286	1.675	N20	POLR2H	N/A
2	88	3.87	D16	sample	sample	1058.81083551	1003.89412174	1031.352478625	-54.9167137700001	1.3	1.24	3.385	4.357	D16	SAP18	N/A
1	345	3.75	O09	sample	sample	1053.40076702	1052.53180631	1052.966286665	-0.86896071000001	1.29	1.27	3.247	4.259	O9	CDK1	N/A
3	149	3.75	G05	sample	sample	898.06556914	972.354925297	935.2102472185	74.289356157	1.17	1.19	2.967	4.532	G5	SAP30BP	N/A
3	318	3.69	N06	sample	sample	955.274893534	979.013056169	967.1439748515	23.7381626350001	1.25	1.2	3.655	3.726	N6	USP21	N/A
3	266	3.66	L02	sample	sample	968.953052977	1025.12347305	997.0382630135	56.1704200730001	1.26	1.26	3.284	4.036	L2	RAE1	N/A
2	210	3.64	I18	sample	sample	1065.66777506	975.058859021	1020.3633170405	-90.608916039	1.31	1.2	3.934	3.337	I18	CHAF1B	N/A
3	131	3.63	F11	sample	sample	930.666988375	996.094799309	963.380893842	65.427810934	1.21	1.22	2.939	4.316	F11	POLR2K	N/A
4	259	3.61	K19	sample	sample	829.474321068	924.730429906	877.102375487	95.256108838	1.09	1.19	2.722	4.499	K19	WDR46	N/A
2	348	3.54	O12	sample	sample	1017.88498547	1004.22559796	1011.055291715	-13.65938751	1.25	1.24	3.36	3.71	O12	RNF4	N/A
3	322	3.47	N10	sample	sample	885.060086101	1043.68036831	964.3702272055	158.620282209	1.15	1.28	2.194	4.737	N10	HIST1H1C	N/A
3	317	3.45	N05	sample	sample	846.291216234	976.802814572	911.547015403	130.511598338	1.1	1.2	2.109	4.781	N5	NUP62	N/A
3	194	3.38	I02	sample	sample	818.881576508	1103.05725689	960.969416699	284.175680382	1.07	1.35	0.455	6.3	I2	RAD21	N/A
4	40	3.37	B16	sample	sample	1010.14017147	964.609924021	987.3750477455	-45.5302474490001	1.33	1.24	3.575	3.164	B16	ORC6	N/A
2	358	3.34	O22	killer	killer	1150.48322476	853.940474387	1002.2118495735	-296.542750373	1.41	1.05	5.759	0.912	NA	NA	NA
2	114	3.27	E18	sample	sample	1031.11400428	946.829160003	988.9715821415	-84.284844277	1.26	1.17	3.848	2.699	E18	SUPT5H	N/A
2	255	3.19	K15	sample	sample	1078.43815606	943.710662822	1011.074409441	-134.727493238	1.32	1.16	3.484	2.901	K15	RCC1	N/A
2	55	3.16	C07	sample	sample	977.558864615	1061.12242029	1019.3406424525	83.5635556750001	1.2	1.31	1.687	4.639	C7	ZNRD1	N/A
1	58	3.12	C10	sample	sample	1043.53903042	883.332478624	963.435754522	-160.206551796	1.27	1.06	4.768	1.479	C10	NUP54	N/A
3	166	3.08	G22	killer	killer	981.165773695	883.541045145	932.35340942	-97.62472855	1.28	1.08	4.352	1.807	NA	NA	NA
3	227	3.06	J11	sample	sample	881.254171687	922.668105583	901.961138635	41.413933896	1.15	1.13	2.696	3.433	J11	MOV10	N/A
4	246	3.06	K06	sample	sample	861.092098359	926.394339328	893.7432188435	65.302240969	1.13	1.19	2.753	3.372	K6	BIRC5	N/A
2	316	3.05	N04	sample	sample	976.633883698	974.325456777	975.4796702375	-2.30842692099998	1.2	1.2	2.521	3.584	N4	ACTB	N/A
3	279	3.04	L15	sample	sample	824.29293995	991.970984626	908.131962288	167.678044676	1.07	1.22	1.433	4.646	L15	TIPIN	N/A
4	269	3	L05	sample	sample	870.581970665	892.634357904	881.6081642845	22.052387239	1.14	1.15	3.071	2.937	L5	MAX	N/A
3	127	3	F07	sample	sample	872.014500367	998.296000313	935.15525034	126.281499946	1.14	1.23	2.097	3.907	F7	MEAF6	N/A
2	262	2.98	K22	killer	killer	1214.63725504	800.910162027	1007.7737085335	-413.727093013	1.49	0.987	6.25	-0.297	NA	NA	NA
2	86	2.97	D14	sample	sample	930.073231387	946.690048852	938.3816401195	16.6168174650001	1.14	1.17	2.262	3.681	D14	NUP214	N/A
4	214	2.94	I22	killer	killer	815.360887619	945.928833582	880.6448606005	130.567945963	1.07	1.22	1.894	3.99	NA	NA	NA
1	294	2.91	M06	sample	sample	966.155691199	927.327310749	946.741500974	-38.8283804499999	1.18	1.12	2.893	2.919	M6	NDC1	N/A
1	177	2.84	H09	sample	sample	937.138055023	987.872190229	962.505122626	50.734135206	1.14	1.19	2.524	3.157	H9	H3F3B	N/A
1	107	2.84	E11	sample	sample	1028.53895535	890.175197445	959.3570763975	-138.363757905	1.26	1.07	4.176	1.502	E11	AURKA	N/A
1	35	2.84	B11	sample	sample	1055.4147282	974.683517126	1015.049122663	-80.7312110739999	1.29	1.17	4.429	1.243	B11	DMAP1	N/A
3	262	2.83	K22	killer	killer	1040.24226354	849.006873141	944.6245683405	-191.235390399	1.36	1.04	5.199	0.463	NA	NA	NA
2	310	2.8	M22	killer	killer	1248.47566386	723.598574939	986.0371193995	-524.877088921	1.53	0.892	7.166	-1.559	NA	NA	NA
2	70	2.79	C22	killer	killer	1298.83390651	709.99322345	1004.41356498	-588.84068306	1.59	0.875	8.16	-2.582	NA	NA	NA
4	52	2.78	C04	sample	sample	937.796594069	939.95925378	938.8779239245	2.16265971100006	1.23	1.21	2.505	3.05	C4	FAAP100	N/A
1	232	2.74	J16	sample	sample	866.066948648	1074.76041177	970.413680209	208.693463122	1.06	1.29	0.981	4.505	J16	TOP2A	N/A
2	257	2.72	K17	sample	sample	981.913739421	958.503434153	970.208586787	-23.410305268	1.2	1.18	2.323	3.12	K17	MLH1	N/A
4	103	2.72	E07	sample	sample	919.347322485	1013.44051163	966.3939170575	94.093189145	1.21	1.3	2.422	3.017	E7	CDT1	N/A
4	154	2.7	G10	sample	sample	853.672710749	959.385659571	906.52918516	105.712948822	1.12	1.23	2.053	3.347	G10	NGDN	N/A
1	162	2.69	G18	sample	sample	961.808704263	984.206396694	973.0075504785	22.397692431	1.17	1.18	2.775	2.603	G18	TWISTNB	N/A
4	227	2.65	J11	sample	sample	927.106704117	835.840699596	881.4737018565	-91.266004521	1.22	1.07	4.222	1.086	J11	RANGAP1	N/A
4	35	2.63	B11	sample	sample	997.392005955	900.224612259	948.808309107	-97.167393696	1.31	1.16	3.81	1.453	B11	PMF1	N/A
2	166	2.53	G22	killer	killer	1058.4081098	813.784973274	936.096541537	-244.623136526	1.3	1	4.878	0.188	NA	NA	NA
3	199	2.51	I07	sample	sample	804.094554155	936.379545975	870.237050065	132.28499182	1.05	1.15	1.496	3.526	I7	CDC45	N/A
2	212	2.51	I20	sample	sample	1048.4409214	843.863845173	946.1523832865	-204.577076227	1.29	1.04	3.89	1.13	I20	EIF1	N/A
2	161	2.47	G17	sample	sample	943.946236844	896.514798773	920.2305178085	-47.431438071	1.16	1.1	2.928	2.011	G17	MED25	N/A
3	206	2.46	I14	sample	sample	827.224549065	980.406509675	903.81552937	153.18196061	1.08	1.2	1.209	3.719	I14	CDK9	N/A
4	203	2.44	I11	sample	sample	901.926819943	827.883216594	864.9050182685	-74.043603349	1.18	1.06	3.956	0.932	I11	PPP2R5C	N/A
2	152	2.42	G08	sample	sample	1046.37436129	817.473979615	931.9241704525	-228.900381675	1.28	1.01	4.714	0.129	G8	HDAC1	N/A
4	56	2.39	C08	sample	sample	869.580702597	854.604382293	862.092542445	-14.9763203040001	1.14	1.1	2.759	2.029	C8	DCTN3	N/A
1	348	2.38	O12	sample	sample	948.108927583	1005.37981241	976.7443699965	57.270884827	1.16	1.21	0.835	3.928	O12	POLR1E	N/A
4	206	2.35	I14	sample	sample	833.856401837	851.427096258	842.6417490475	17.570694421	1.1	1.09	2.902	1.804	I14	ZNF276	N/A
1	200	2.35	I08	sample	sample	930.716044313	948.548163401	939.632103857	17.832119088	1.14	1.14	1.902	2.793	I8	POLR1B	N/A
1	325	2.33	N13	sample	sample	920.205025359	923.461068847	921.833047103	3.25604348799993	1.12	1.11	1.897	2.769	N13	SMC1A	N/A
1	310	2.25	M22	killer	killer	857.559039125	978.996340466	918.2776897955	121.437301341	1.05	1.18	1.076	3.421	NA	NA	NA
2	273	2.21	L09	sample	sample	988.214522743	885.484810328	936.8496665355	-102.729712415	1.21	1.09	3.405	1.01	L9	PRMT6	N/A
4	319	2.2	N07	sample	sample	948.284379445	909.132178728	928.7082790865	-39.152200717	1.25	1.17	3.469	0.924	N7	CSNK1A1	N/A
2	214	2.18	I22	killer	killer	1003.79442497	886.075867268	944.935146119	-117.718557702	1.23	1.09	2.857	1.496	NA	NA	NA
4	258	2.16	K18	sample	sample	853.670337185	850.94918404	852.3097606125	-2.72115314500002	1.12	1.09	2.573	1.757	K18	SRPK1	N/A
4	83	2.15	D11	sample	sample	842.525541625	917.803526502	880.1645340635	75.277984877	1.11	1.18	2.084	2.211	D11	PPP1R12A	N/A
3	257	2.14	K17	sample	sample	879.257731929	896.889457026	888.0735944775	17.631725097	1.15	1.1	2.594	1.694	K17	HMGN2	N/A
3	344	2.11	O08	sample	sample	806.876167535	988.421334005	897.64875077	181.54516647	1.05	1.21	0.174	4.047	O8	NUP98	N/A
4	155	2.11	G11	sample	sample	898.785667573	876.521631156	887.6536493645	-22.2640364169999	1.18	1.13	3.1	1.112	G11	PPP2R1A	N/A
3	118	2.08	E22	killer	killer	869.412115463	869.057591939	869.234853701	-0.354523524000001	1.13	1.07	2.421	1.746	NA	NA	NA
1	296	2.04	M08	sample	sample	922.335221762	886.946788173	904.6410049675	-35.388433589	1.13	1.07	2.067	2.02	M8	PPM1D	N/A
4	130	2.04	F10	sample	sample	876.718139795	888.199165413	882.458652604	11.481025618	1.15	1.14	2.542	1.538	F10	NEK2	N/A
3	339	1.97	O03	sample	sample	823.22885642	924.810991122	874.019923771	101.582134702	1.07	1.14	1.334	2.598	O3	RSF1	N/A
1	149	1.95	G05	sample	sample	881.614944796	965.899702526	923.757323661	84.28475773	1.08	1.16	1.705	2.19	G5	RAD51	N/A
3	235	1.93	J19	sample	sample	785.234996174	878.724830458	831.979913316	93.489834284	1.02	1.08	1.256	2.61	J19	RBM3	N/A
2	204	1.92	I12	sample	sample	935.611380187	943.040010886	939.3256955365	7.428630699	1.15	1.16	1.534	2.308	I12	RBBP4	N/A
1	40	1.91	B16	sample	sample	908.014776091	1038.11428898	973.0645325355	130.099512889	1.11	1.25	1.438	2.386	B16	ASF1B	N/A
4	223	1.9	J07	sample	sample	890.028658575	935.433105589	912.730882082	45.404447014	1.17	1.2	2.444	1.36	J7	CKAP5	N/A
3	327	1.86	N15	sample	sample	818.077896569	872.353797399	845.215846984	54.27590083	1.07	1.07	1.577	2.133	N15	BRD8	N/A
4	110	1.85	E14	sample	sample	783.746589868	915.646017151	849.6963035095	131.899427283	1.03	1.18	0.588	3.118	E14	TTK	N/A
3	64	1.81	C16	sample	sample	827.699797812	914.994974453	871.3473861325	87.295176641	1.08	1.12	1.613	2.003	C16	KAT8	N/A
2	228	1.81	J12	sample	sample	865.144516056	924.751658275	894.9480871655	59.6071422189999	1.06	1.14	1.107	2.508	J12	HIST1H4H	N/A
2	187	1.8	H19	sample	sample	890.226923269	943.102819198	916.6648712335	52.875895929	1.09	1.16	0.74	2.865	H19	SNIP1	N/A
3	32	1.8	B08	sample	sample	961.963754414	944.678761864	953.321258139	-17.2849925500001	1.25	1.16	1.846	1.754	B8	HIST1H2AE	N/A
1	277	1.76	L13	sample	sample	829.151889228	945.158277933	887.1550835805	116.006388705	1.01	1.14	0.391	3.122	L13	AJUBA	N/A
3	29	1.75	B05	sample	sample	882.236236242	908.986738488	895.611487365	26.750502246	1.15	1.12	1.315	2.176	B5	JADE3	N/A
3	354	1.75	O18	sample	sample	899.412011406	774.07193872	836.741975063	-125.340072686	1.17	0.95	3.325	0.166	O18	MGMT	N/A
4	109	1.73	E13	sample	sample	798.752098651	900.861770773	849.806934712	102.109672122	1.05	1.16	0.821	2.636	E13	SKA2	N/A
2	134	1.71	F14	sample	sample	892.762175105	862.207410245	877.484792675	-30.55476486	1.09	1.06	1.836	1.586	F14	SAFB	N/A
2	110	1.7	E14	sample	sample	908.230837771	871.790357543	890.010597657	-36.440480228	1.11	1.07	2.065	1.329	E14	UBE2I	N/A
2	225	1.68	J09	sample	sample	888.742784042	880.416311908	884.579547975	-8.32647213400003	1.09	1.08	2.171	1.19	J9	HIST1H2AG	N/A
2	108	1.68	E12	sample	sample	900.180942869	926.576773543	913.378858206	26.395830674	1.1	1.14	1.434	1.921	E12	KAT5	N/A
3	60	1.67	C12	sample	sample	926.042934227	915.503957393	920.77344581	-10.5389768340001	1.21	1.12	2.127	1.208	C12	UBTF	N/A
1	165	1.66	G21	sample	sample	920.020453761	900.093402012	910.0569278865	-19.927051749	1.12	1.08	2.678	0.64	G21	WDR5	N/A
3	187	1.65	H19	sample	sample	767.873998562	856.251255604	812.062627083	88.377257042	1	1.05	0.944	2.364	H19	BAP1	N/A
2	128	1.63	F08	sample	sample	904.381498661	873.309603616	888.8455511385	-31.071895045	1.11	1.08	1.753	1.512	F8	CHAF1A	N/A
2	123	1.63	F03	sample	sample	859.319714065	951.844184931	905.581949498	92.524470866	1.05	1.17	0.554	2.703	F3	ARID1A	N/A
3	294	1.61	M06	sample	sample	875.146791601	864.7575129	869.9521522505	-10.389278701	1.14	1.06	1.828	1.387	M6	EHMT2	N/A
1	190	1.6	H22	neg	neg	793.404786379	990.31277334	891.8587798595	196.907986961	0.969	1.19	-0.088	3.287	NA	NA	NA
2	30	1.56	B06	sample	sample	879.699775216	885.768272965	882.7340240905	6.06849774900002	1.08	1.09	1.232	1.885	B6	DNMT3B	N/A
3	356	1.55	O20	sample	sample	786.185370633	909.596895429	847.891133031	123.411524796	1.02	1.12	0.306	2.8	O20	EGFR	N/A
3	88	1.54	D16	sample	sample	837.38525157	868.136751719	852.7610016445	30.751500149	1.09	1.07	1.53	1.542	D16	MBD3L3	N/A
2	253	1.53	K13	sample	sample	853.854467383	901.161904283	877.508185833	47.3074369	1.05	1.11	0.594	2.474	K13	ELP4	N/A
2	63	1.53	C15	sample	sample	928.439469898	898.205558339	913.3225141185	-30.2339115589999	1.14	1.11	1.48	1.582	C15	EXO1	N/A
